racer_id,year,period,name,name_kana,branch,birthplace,birthdate,gender,age,height,weight,blood_type,training_term,grade,prev_grade,prev2_grade,prev3_grade,current_ability_index,prev_ability_index,calc_period_from,calc_period_to
3921,2026,1,川　村　　正　輝,ｶﾜﾑﾗ ﾏｻｷ,福井,福　井,1975-01-03,1,50,159,52,A,81,B1,B1,B1,B1,47.0,46.0,2025-05-01,2025-10-31
3922,2026,1,菅　沼　　佳　昭,ｽｶﾞﾇﾏ ﾖｼｱｷ,愛知,愛　知,1975-06-17,1,50,163,52,O,81,B1,B1,B1,B1,45.0,44.0,2025-05-01,2025-10-31
3928,2026,1,林　　　　恵　祐,ﾊﾔｼ ｹｲｽｹ,福岡,福　岡,1975-10-12,1,50,169,63,O,81,B1,B1,B1,B1,44.0,46.0,2025-05-01,2025-10-31
3929,2026,1,杢　野　　誓　良,ﾓｸﾉ ﾁｶﾖｼ,愛知,愛　知,1975-10-12,1,50,160,51,B,81,B1,B1,B1,B1,46.0,49.0,2025-05-01,2025-10-31
3930,2026,1,岸　本　　　　隆,ｷｼﾓﾄ ﾀｶｼ,岡山,岡　山,1976-02-14,1,49,167,55,A,81,B1,A2,B1,B1,50.0,50.0,2025-05-01,2025-10-31
3931,2026,1,黒　崎　　竜　也,ｸﾛｻｷ ﾀﾂﾔ,三重,三　重,1976-06-11,1,49,156,50,AB,81,B1,B2,A2,A2,49.0,48.0,2025-05-01,2025-10-31
3932,2026,1,池　田　　浩　美,ｲｹﾀﾞ ﾋﾛﾐ,静岡,静　岡,1976-06-13,2,49,161,52,A,81,B1,B1,B1,B1,44.0,47.0,2025-05-01,2025-10-31
3933,2026,1,山　地　　正　樹,ﾔﾏｼﾞ ﾏｻｷ,岡山,岡　山,1976-06-24,1,49,164,56,AB,81,B1,B1,B1,B1,50.0,48.0,2025-05-01,2025-10-31
3934,2026,1,鋤　柄　　貴　俊,ｽｷｶﾞﾗ ﾀｶﾄｼ,愛知,愛　知,1977-03-04,1,48,168,54,O,81,B1,B1,B1,B1,49.0,48.0,2025-05-01,2025-10-31
3935,2026,1,岩　津　　徹　郎,ｲﾜﾂ ﾃﾂﾛｳ,岡山,岡　山,1977-08-14,1,48,168,54,A,81,B1,B1,B1,A2,46.0,50.0,2025-05-01,2025-10-31
3939,2026,1,渡　辺　　真　至,ﾜﾀﾅﾍﾞ ﾏｻｼ,愛知,愛　知,1978-01-16,1,47,158,55,B,81,B2,A2,A2,A2,51.0,53.0,2025-05-01,2025-10-31
3940,2026,1,飯　山　　　　泰,ｲｲﾔﾏ ﾔｽｼ,東京,長　野,1978-02-23,1,47,162,52,A,81,A1,A1,A2,A1,53.0,53.0,2025-05-01,2025-10-31
3941,2026,1,池　田　　浩　二,ｲｹﾀﾞ ｺｳｼﾞ,愛知,愛　知,1978-04-03,1,47,170,54,O,81,A1,A1,A1,A1,70.0,74.0,2025-05-01,2025-10-31
3942,2026,1,寺　田　　　　祥,ﾃﾗﾀﾞ ｼｮｳ,山口,山　口,1978-09-20,1,47,166,56,O,81,A1,A1,A1,A1,62.0,72.0,2025-05-01,2025-10-31
3943,2026,1,三　松　　直　美,ﾐﾏﾂ ﾅｵﾐ,岡山,岡　山,1978-11-21,2,47,161,66,A,81,B2,B2,B2,B1,0.0,42.0,2025-05-01,2025-10-31
3944,2026,1,山　口　　裕　二,ﾔﾏｸﾞﾁ ﾕｳｼﾞ,長崎,佐　賀,1979-02-18,1,46,167,54,O,81,A2,A1,A2,A2,52.0,53.0,2025-05-01,2025-10-31
3945,2026,1,橋　口　　真　樹,ﾊｼｸﾞﾁ ﾏｷ,愛知,愛　知,1975-12-06,1,50,166,53,AB,82,B1,B1,B1,B1,45.0,46.0,2025-05-01,2025-10-31
3946,2026,1,赤　岩　　善　生,ｱｶｲﾜ ﾖｼｵ,愛知,愛　知,1976-02-08,1,49,168,60,A,82,A1,A1,A1,A1,59.0,62.0,2025-05-01,2025-10-31
3947,2026,1,寺　本　　昇　平,ﾃﾗﾓﾄ ｼｮｳﾍｲ,群馬,神奈川,1976-02-09,1,49,163,50,AB,82,B1,B1,B1,B2,49.0,48.0,2025-05-01,2025-10-31
3948,2026,1,大　町　　利　克,ｵｵﾏﾁ ﾄｼｶﾂ,大阪,長　崎,1976-02-28,1,49,169,54,A,82,B1,B1,B1,B1,44.0,47.0,2025-05-01,2025-10-31
3949,2026,1,今　出　　晋　二,ｲﾏﾃﾞ ｼﾝｼﾞ,岡山,岡　山,1976-04-08,1,49,162,57,O,82,B1,B1,B1,B1,44.0,45.0,2025-05-01,2025-10-31
3950,2026,1,石　川　　哲　秀,ｲｼｶﾜ ﾃｯｼｭｳ,大阪,大　阪,1976-05-04,1,49,168,56,B,82,B1,B1,B2,B1,44.0,45.0,2025-05-01,2025-10-31
3951,2026,1,石　川　　吉　鎬,ｲｼｶﾜ ﾖｼﾀｶ,大阪,奈　良,1976-07-01,1,49,163,58,A,82,A2,A2,A2,A2,52.0,53.0,2025-05-01,2025-10-31
3952,2026,1,中　澤　　和　志,ﾅｶｻﾞﾜ ｶｽﾞｼ,埼玉,岩　手,1976-07-24,1,49,167,55,AB,82,A1,A1,A1,A1,55.0,63.0,2025-05-01,2025-10-31
3953,2026,1,志　道　　吉　和,ｼﾄﾞｳ ﾖｼｶｽﾞ,福岡,福　岡,1976-09-02,1,49,155,52,O,82,B1,B1,B1,B1,45.0,44.0,2025-05-01,2025-10-31
3955,2026,1,眞　田　　英　二,ｻﾅﾀﾞ ｴｲｼﾞ,徳島,徳　島,1977-04-20,1,48,161,52,A,82,B1,B1,A2,B1,49.0,51.0,2025-05-01,2025-10-31
3956,2026,1,横　澤　　剛　治,ﾖｺｻﾞﾜ ｺｳｼﾞ,静岡,静　岡,1977-07-04,1,48,166,58,O,82,A1,A2,A1,A1,53.0,54.0,2025-05-01,2025-10-31
3957,2026,1,大　谷　　直　弘,ｵｵﾀﾆ ﾅｵﾋﾛ,愛知,愛　知,1977-07-13,1,48,166,55,B,82,B1,B1,B1,A2,49.0,49.0,2025-05-01,2025-10-31
3959,2026,1,坪　井　　康　晴,ﾂﾎﾞｲ ﾔｽﾊﾙ,静岡,静　岡,1977-10-07,1,48,165,56,O,82,A1,A1,A1,A1,61.0,68.0,2025-05-01,2025-10-31
3960,2026,1,菊　地　　孝　平,ｷｸﾁ ｺｳﾍｲ,静岡,岩　手,1978-08-16,1,47,165,57,AB,82,A1,A1,A1,A1,55.0,70.0,2025-05-01,2025-10-31
3961,2026,1,谷　村　　一　哉,ﾀﾆﾑﾗ ｶｽﾞﾔ,山口,山　口,1978-12-15,1,47,168,58,A,82,A2,A1,A2,A1,54.0,57.0,2025-05-01,2025-10-31
3963,2026,1,原　田　　秀　弥,ﾊﾗﾀﾞ ﾋﾃﾞﾔ,大阪,奈　良,1979-02-01,1,46,158,57,A,82,B1,A2,B1,A2,48.0,52.0,2025-05-01,2025-10-31
3964,2026,1,宮　地　　博　士,ﾐﾔﾁ ﾋﾛｼ,長崎,長　崎,1979-02-28,1,46,163,55,O,82,B1,B1,B1,B1,46.0,48.0,2025-05-01,2025-10-31
3965,2026,1,北　中　　元　樹,ｷﾀﾅｶ ｹﾞﾝｷ,滋賀,滋　賀,1979-05-28,1,46,166,59,A,82,A2,A2,A2,B1,51.0,51.0,2025-05-01,2025-10-31
3966,2026,1,作　間　　　　章,ｻｸﾏ ｱｷﾗ,東京,千　葉,1979-07-18,1,46,170,55,B,82,A1,A1,A1,A2,53.0,54.0,2025-05-01,2025-10-31
3967,2026,1,鈴　木　　茂　高,ｽｽﾞｷ ｼｹﾞﾀｶ,愛知,愛　知,1979-09-10,1,46,170,59,B,82,B1,B1,B1,B1,48.0,46.0,2025-05-01,2025-10-31
3968,2026,1,茶　谷　　信　次,ﾁｬﾀﾆ ｼﾝｼﾞ,滋賀,滋　賀,1976-06-27,1,49,163,52,O,83,A2,A2,B1,B2,51.0,52.0,2025-05-01,2025-10-31
3973,2026,1,崎　　　　利　仁,ｻｷ ﾄｼﾋﾄ,群馬,栃　木,1976-08-23,1,49,161,56,O,83,B1,B1,B1,B1,47.0,47.0,2025-05-01,2025-10-31
3974,2026,1,深　山　　祐　二,ﾌｶﾔﾏ ﾕｳｼﾞ,佐賀,佐　賀,1976-10-05,1,49,165,54,AB,83,B1,B1,B1,B1,46.0,45.0,2025-05-01,2025-10-31
3975,2026,1,小野寺　　智　洋,ｵﾉﾃﾞﾗ ﾄﾓﾋﾛ,香川,香　川,1977-01-26,1,48,163,54,A,83,B1,B1,A2,A2,48.0,51.0,2025-05-01,2025-10-31
3976,2026,1,内　田　　　　圭,ｳﾁﾀﾞ ｹｲ,山口,山　口,1977-02-05,1,48,170,56,B,83,B1,B1,B1,B1,44.0,41.0,2025-05-01,2025-10-31
3977,2026,1,山　本　　兼　士,ﾔﾏﾓﾄ ｹﾝｼﾞ,大阪,大　阪,1977-05-31,1,48,161,53,O,83,B1,B1,B1,B1,47.0,47.0,2025-05-01,2025-10-31
3978,2026,1,齊　藤　　　　仁,ｻｲﾄｳ ｼﾞﾝ,東京,東　京,1977-06-21,1,48,167,52,A,83,A1,A1,A1,A1,63.0,68.0,2025-05-01,2025-10-31
3981,2026,1,今　坂　　晃　広,ｲﾏｻｶ ｱｷﾋﾛ,静岡,静　岡,1977-09-12,1,48,164,54,A,83,B1,B1,B1,B1,46.0,44.0,2025-05-01,2025-10-31
3982,2026,1,福　田　　　　理,ﾌｸﾀﾞ ｵｻﾑ,岡山,岡　山,1977-09-13,1,48,171,58,B,83,B1,B1,B1,B1,48.0,46.0,2025-05-01,2025-10-31
3983,2026,1,須　藤　　博　倫,ｽﾄﾞｳ ﾋﾛﾐﾁ,埼玉,埼　玉,1977-10-14,1,48,166,53,B,83,A2,A1,A1,A1,57.0,64.0,2025-05-01,2025-10-31
3984,2026,1,坂　口　　　　周,ｻｶｸﾞﾁ ﾒｸﾞﾙ,三重,三　重,1977-12-17,1,48,169,55,B,83,A2,A1,A1,A2,51.0,55.0,2025-05-01,2025-10-31
3986,2026,1,沖　島　　広　和,ｵｷｼﾏ ﾋﾛｶｽﾞ,福岡,福　岡,1978-03-17,1,47,160,59,A,83,B1,B1,B1,B1,49.0,49.0,2025-05-01,2025-10-31
3987,2026,1,後　藤　　正　宗,ｺﾞﾄｳ ﾏｻﾑﾈ,静岡,静　岡,1978-03-30,1,47,162,56,O,83,B1,A2,A2,A2,49.0,51.0,2025-05-01,2025-10-31
3988,2026,1,古　川　　誠　之,ﾌﾙｶﾜ ﾏｻﾕｷ,愛知,愛　知,1978-07-26,1,47,169,56,B,83,A2,A2,A2,A2,51.0,51.0,2025-05-01,2025-10-31
3989,2026,1,熊　本　　英　一,ｸﾏﾓﾄ ｴｲｲﾁ,佐賀,佐　賀,1978-07-29,1,47,169,62,A,83,B1,B1,B1,B1,45.0,45.0,2025-05-01,2025-10-31
3990,2026,1,芹　澤　　克　彦,ｾﾘｻﾞﾜ ｶﾂﾋｺ,静岡,静　岡,1978-09-28,1,47,152,52,A,83,B1,B1,B1,B2,48.0,50.0,2025-05-01,2025-10-31
3992,2026,1,関　口　　智　久,ｾｷｸﾞﾁ ﾄﾓﾋｻ,埼玉,埼　玉,1978-11-28,1,47,171,56,O,83,B1,A2,A2,B1,49.0,51.0,2025-05-01,2025-10-31
3993,2026,1,永　井　　聖　美,ﾅｶﾞｲ ﾏｻﾐ,東京,愛　知,1979-01-05,2,46,155,49,O,83,A2,B1,B1,B1,51.0,49.0,2025-05-01,2025-10-31
3994,2026,1,小　野　　　　桜,ｵﾉ ｻｸﾗ,滋賀,東　京,1979-02-22,2,46,160,46,A,83,B1,B1,A2,B1,50.0,49.0,2025-05-01,2025-10-31
3995,2026,1,重　野　　哲　之,ｼｹﾞﾉ ｻﾄｼ,静岡,静　岡,1979-03-28,1,46,171,56,A,83,A1,A1,A1,A1,54.0,66.0,2025-05-01,2025-10-31
3997,2026,1,北　村　　征　嗣,ｷﾀﾑﾗ ｾｲｼﾞ,大阪,大　阪,1979-04-25,1,46,170,54,O,83,A1,A1,A1,A1,54.0,57.0,2025-05-01,2025-10-31
3998,2026,1,冨　成　　謙　児,ﾄﾐﾅﾘ ｹﾝｼﾞ,佐賀,佐　賀,1979-06-10,1,46,164,53,A,83,B1,B1,B1,B1,46.0,48.0,2025-05-01,2025-10-31
3999,2026,1,大　瀧　　明日香,ｵｵﾀｷ ｱｽｶ,愛知,静　岡,1979-07-25,2,46,154,46,A,83,A1,A1,A1,A2,55.0,54.0,2025-05-01,2025-10-31
4000,2026,1,松　本　　博　昭,ﾏﾂﾓﾄ ﾋﾛｱｷ,広島,広　島,1977-02-01,1,48,167,55,A,84,A2,A2,A2,A2,51.0,51.0,2025-05-01,2025-10-31
4002,2026,1,古　結　　　　宏,ｺｹﾞﾂ ﾋﾛｼ,兵庫,兵　庫,1977-10-22,1,48,165,56,O,84,A1,A1,A1,A1,56.0,60.0,2025-05-01,2025-10-31
4003,2026,1,表　　　　憲　一,ｵﾓﾃ ｹﾝｲﾁ,福井,石　川,1977-11-15,1,48,159,58,A,84,B1,B1,A2,A2,51.0,51.0,2025-05-01,2025-10-31
4004,2026,1,山　本　　浩　輔,ﾔﾏﾓﾄ ｺｳｽｹ,長崎,長　崎,1978-02-13,1,47,164,55,O,84,B1,B1,B1,B1,47.0,45.0,2025-05-01,2025-10-31
4006,2026,1,小　野　　勇　作,ｵﾉ ﾕｳｻｸ,佐賀,佐　賀,1978-05-09,1,47,156,50,B,84,B1,B1,B1,B1,50.0,47.0,2025-05-01,2025-10-31
4007,2026,1,榮　田　　将　彦,ｻｶｴﾀﾞ ﾏｻﾋｺ,山口,山　口,1979-02-07,1,46,156,52,O,84,B1,B1,B1,B1,47.0,46.0,2025-05-01,2025-10-31
4009,2026,1,小　林　　一　樹,ｺﾊﾞﾔｼ ｶｽﾞｷ,山口,山　口,1979-04-15,1,46,167,59,A,84,A2,A2,A2,A2,52.0,51.0,2025-05-01,2025-10-31
4010,2026,1,越　智　　照　浩,ｵﾁ ｱｷﾋﾛ,香川,愛　媛,1979-08-31,1,46,167,59,B,84,B1,B2,B1,B1,45.0,45.0,2025-05-01,2025-10-31
4011,2026,1,堀之内　　紀代子,ﾎﾘﾉｳﾁ ｷﾖｺ,岡山,岡　山,1979-09-09,2,46,158,46,A,84,A1,B1,A2,B1,52.0,50.0,2025-05-01,2025-10-31
4012,2026,1,中　村　　有　裕,ﾅｶﾑﾗ ﾕｳｽｹ,滋賀,滋　賀,1979-09-21,1,46,166,58,O,84,A2,A2,A1,A2,52.0,51.0,2025-05-01,2025-10-31
4013,2026,1,中　島　　孝　平,ﾅｶｼﾞﾏ ｺｳﾍｲ,福井,福　井,1979-11-08,1,46,160,53,AB,84,A1,A1,A1,A1,65.0,71.0,2025-05-01,2025-10-31
4014,2026,1,片　岡　　恵　里,ｶﾀｵｶ ｴﾘ,山口,岡　山,1979-11-15,2,46,161,48,A,84,A2,A2,A2,B1,52.0,51.0,2025-05-01,2025-10-31
4015,2026,1,前　野　　竜　一,ﾏｴﾉ ﾘｮｳｲﾁ,山口,山　口,1979-12-02,1,46,168,59,A,84,A2,A2,A2,A2,52.0,51.0,2025-05-01,2025-10-31
4016,2026,1,西　川　　新太郎,ﾆｼｶﾜ ｼﾝﾀﾛｳ,愛知,愛　知,1979-12-25,1,46,157,57,AB,84,B1,B1,B1,B1,46.0,48.0,2025-05-01,2025-10-31
4017,2026,1,向　井　　美　鈴,ﾑｶｲ ﾐｽｽﾞ,山口,山　口,1980-01-02,2,45,152,46,A,84,A2,A2,A1,A2,52.0,53.0,2025-05-01,2025-10-31
4019,2026,1,笠　原　　　　亮,ｶｻﾊﾗ ﾘｮｳ,静岡,静　岡,1980-01-19,1,45,168,54,AB,84,A1,A1,A1,A1,62.0,65.0,2025-05-01,2025-10-31
4020,2026,1,川　上　　清　人,ｶﾜｶﾐ ｷﾖﾄ,香川,高　知,1980-02-14,1,45,165,67,A,84,B1,B1,B1,B1,44.0,46.0,2025-05-01,2025-10-31
4022,2026,1,待　鳥　　雄　紀,ﾏﾁﾄﾞﾘ ﾕｳｷ,福岡,福　岡,1980-03-10,1,45,167,58,A,84,B1,B1,A2,A2,48.0,50.0,2025-05-01,2025-10-31
4023,2026,1,柴　田　　友　和,ｼﾊﾞﾀ ﾄﾓｶｽﾞ,福岡,福　岡,1977-08-18,1,48,159,54,A,85,B1,B1,B1,B1,47.0,49.0,2025-05-01,2025-10-31
4024,2026,1,井　口　　佳　典,ｲｸﾞﾁ ﾖｼﾉﾘ,三重,三　重,1977-08-22,1,48,167,55,A,85,A1,A1,A1,A1,66.0,71.0,2025-05-01,2025-10-31
4025,2026,1,山　本　　隆　幸,ﾔﾏﾓﾄ ﾀｶﾕｷ,兵庫,兵　庫,1977-09-26,1,48,172,53,A,85,A1,A1,A2,A1,54.0,54.0,2025-05-01,2025-10-31
4027,2026,1,松　江　　秀　徳,ﾏﾂｴ ﾋﾃﾞﾉﾘ,佐賀,佐　賀,1978-01-29,1,47,164,58,O,85,B1,A2,A2,B1,49.0,52.0,2025-05-01,2025-10-31
4028,2026,1,田　村　　隆　信,ﾀﾑﾗ ﾀｶﾉﾌﾞ,徳島,徳　島,1978-03-15,1,47,170,58,B,85,A1,A1,A2,A1,57.0,59.0,2025-05-01,2025-10-31
4030,2026,1,森　高　　一　真,ﾓﾘﾀｶ ｶｽﾞﾏ,香川,香　川,1978-06-03,1,47,169,50,AB,85,A1,A1,A1,A1,66.0,68.0,2025-05-01,2025-10-31
4031,2026,1,飯　島　　　　誠,ｲｲｼﾞﾏ ﾏｺﾄ,埼玉,埼　玉,1978-08-23,1,47,162,52,O,85,B1,B1,B1,B1,47.0,47.0,2025-05-01,2025-10-31
4033,2026,1,伊　藤　　将　吉,ｲﾄｳ ﾏｻﾖｼ,静岡,静　岡,1978-09-20,1,47,170,53,O,85,A1,A1,A1,A1,54.0,55.0,2025-05-01,2025-10-31
4034,2026,1,西　原　　明　生,ﾆｼﾊﾗ ｱｷｵ,香川,愛　媛,1978-11-05,1,47,170,56,O,85,B1,B1,B1,B1,47.0,49.0,2025-05-01,2025-10-31
4035,2026,1,杉　江　　浩　明,ｽｷﾞｴ ﾋﾛｱｷ,愛知,愛　知,1978-11-08,1,47,165,51,A,85,B1,B1,B1,B1,43.0,42.0,2025-05-01,2025-10-31
4036,2026,1,金　田　　　　諭,ｶﾈﾀﾞ ｻﾄｼ,埼玉,埼　玉,1978-11-09,1,47,172,51,O,85,A1,A2,A1,A1,53.0,55.0,2025-05-01,2025-10-31
4039,2026,1,村　上　　功　祐,ﾑﾗｶﾐ ｺｳｽｹ,大阪,大　阪,1978-12-26,1,47,166,59,A,85,A2,B1,B1,B1,52.0,50.0,2025-05-01,2025-10-31
4040,2026,1,廣　瀬　　将　亨,ﾋﾛｾ ﾏｻﾕｷ,兵庫,兵　庫,1979-01-23,1,46,168,59,A,85,A2,A2,A2,B1,52.0,50.0,2025-05-01,2025-10-31
4041,2026,1,小　林　　基　樹,ｺﾊﾞﾔｼ ﾓﾄｷ,山口,山　口,1979-06-19,1,46,165,56,A,85,B2,B1,B1,B1,46.0,47.0,2025-05-01,2025-10-31
4042,2026,1,丸　岡　　正　典,ﾏﾙｵｶ ﾏｻﾉﾘ,大阪,大　阪,1979-08-21,1,46,170,53,O,85,A2,A1,A2,A1,55.0,59.0,2025-05-01,2025-10-31
4043,2026,1,桐　本　　康　臣,ｷﾘﾓﾄ ﾔｽﾄﾐ,三重,三　重,1979-09-03,1,46,161,57,O,85,A2,A1,A1,A1,52.0,53.0,2025-05-01,2025-10-31
4044,2026,1,湯　川　　浩　司,ﾕｶﾜ ｺｳｼﾞ,大阪,大　阪,1979-09-21,1,46,163,53,A,85,A1,A1,A1,A1,64.0,69.0,2025-05-01,2025-10-31
4045,2026,1,佐々木　　裕　美,ｻｻｷ ﾋﾛﾐ,山口,山　口,1979-10-03,2,46,161,47,O,85,B1,B1,A2,A2,48.0,48.0,2025-05-01,2025-10-31
4046,2026,1,谷　村　　啓　司,ﾀﾆﾑﾗ ｹｲｼﾞ,福岡,福　岡,1979-11-28,1,46,166,53,A,85,B2,B2,B1,B1,0.0,42.0,2025-05-01,2025-10-31
4047,2026,1,吉　永　　浩　則,ﾖｼﾅｶﾞ ﾋﾛﾉﾘ,大阪,大　阪,1980-02-26,1,45,168,55,B,85,B1,B1,B1,B1,45.0,43.0,2025-05-01,2025-10-31
4049,2026,1,荒　川　　健　太,ｱﾗｶﾜ ｹﾝﾀ,三重,三　重,1980-09-11,1,45,166,59,AB,85,A2,A2,A2,A1,53.0,52.0,2025-05-01,2025-10-31
4050,2026,1,田　口　　節　子,ﾀｸﾞﾁ ｾﾂｺ,岡山,岡　山,1981-01-14,2,44,162,45,AB,85,A1,A1,A1,A1,56.0,58.0,2025-05-01,2025-10-31
4051,2026,1,清　水　　敦　揮,ｼﾐｽﾞ ｱﾂｷ,岡山,岡　山,1981-02-19,1,44,170,56,B,85,A1,A1,A1,A1,54.0,56.0,2025-05-01,2025-10-31
4052,2026,1,興　津　　　　藍,ｵｷﾂ ｱｲ,徳島,兵　庫,1981-03-23,1,44,166,53,AB,85,A2,A1,B1,A2,52.0,54.0,2025-05-01,2025-10-31
4053,2026,1,芦　澤　　　　望,ｱｼｻﾞﾜ ﾉｿﾞﾑ,東京,千　葉,1978-01-25,1,47,167,56,A,86,A2,A2,A2,A2,52.0,51.0,2025-05-01,2025-10-31
4054,2026,1,福　嶋　　智　之,ﾌｸｼﾏ ﾄﾓﾕｷ,岡山,岡　山,1978-05-01,1,47,166,55,A,86,B1,B1,B1,B1,44.0,48.0,2025-05-01,2025-10-31
4055,2026,1,吉　田　　俊　彦,ﾖｼﾀﾞ ﾄｼﾋｺ,兵庫,兵　庫,1978-06-28,1,47,168,53,O,86,A1,A2,A1,A1,54.0,63.0,2025-05-01,2025-10-31
4056,2026,1,小　西　　英　輝,ｺﾆｼ ﾋﾃﾞｷ,福井,福　井,1978-09-20,1,47,165,54,O,86,B1,B1,B1,B1,48.0,46.0,2025-05-01,2025-10-31
4057,2026,1,松　井　　賢　治,ﾏﾂｲ ｹﾝｼﾞ,兵庫,兵　庫,1979-01-29,1,46,164,51,A,86,A2,A2,A2,A2,52.0,52.0,2025-05-01,2025-10-31
4058,2026,1,野　末　　智　一,ﾉｽﾞｴ ﾄﾓｶｽﾞ,静岡,静　岡,1979-03-01,1,46,159,52,O,86,A2,A2,B1,B1,51.0,50.0,2025-05-01,2025-10-31
4059,2026,1,入　澤　　友　治,ｲﾘｻﾞﾜ ﾕｳｼﾞ,東京,東　京,1979-03-27,1,46,159,55,O,86,A2,B1,A2,A2,50.0,49.0,2025-05-01,2025-10-31
4060,2026,1,島　田　　一　生,ｼﾏﾀﾞ ｲｯｾｲ,福岡,福　岡,1979-04-02,1,46,163,58,O,86,B1,B1,B1,B1,48.0,47.0,2025-05-01,2025-10-31
4061,2026,1,萩　原　　秀　人,ﾊｷﾞﾊﾗ ﾋﾃﾞﾄ,福井,福　井,1979-05-09,1,46,166,55,B,86,A1,A1,A1,A1,62.0,67.0,2025-05-01,2025-10-31
4062,2026,1,後　藤　　陽　介,ｺﾞﾄｳ ﾖｳｽｹ,愛知,愛　知,1979-06-19,1,46,162,58,O,86,B1,A2,B1,B1,44.0,50.0,2025-05-01,2025-10-31
4063,2026,1,市　橋　　卓　士,ｲﾁﾊｼ ﾀｶｼ,徳島,徳　島,1979-09-05,1,46,164,55,A,86,A1,A1,A1,A1,54.0,57.0,2025-05-01,2025-10-31
4064,2026,1,原　田　　篤　志,ﾊﾗﾀﾞ ｱﾂｼ,山口,山　口,1979-10-31,1,46,160,52,O,86,A1,A1,A1,A1,56.0,55.0,2025-05-01,2025-10-31
4065,2026,1,金　田　　幸　子,ｶﾅﾀﾞ ﾕｷｺ,岡山,岡　山,1979-11-26,2,46,155,43,A,86,B1,A2,A2,A2,52.0,51.0,2025-05-01,2025-10-31
4066,2026,1,東　本　　勝　利,ﾋｶﾞｼﾓﾄ ｶﾂﾄｼ,三重,三　重,1980-01-12,1,45,167,54,O,86,A1,A1,A1,A1,56.0,55.0,2025-05-01,2025-10-31
4067,2026,1,永　井　　　　源,ﾅｶﾞｲ ﾐﾅﾓﾄ,愛知,福　岡,1980-03-16,1,45,162,53,O,86,A1,A1,A1,A1,52.0,54.0,2025-05-01,2025-10-31
4068,2026,1,幸　田　　智　裕,ｺｳﾀﾞ ﾁﾋﾛ,静岡,静　岡,1980-05-28,1,45,167,54,O,86,B1,B1,B1,B1,49.0,49.0,2025-05-01,2025-10-31
4069,2026,1,山　本　　修　一,ﾔﾏﾓﾄ ｼｭｳｲﾁ,岡山,岡　山,1980-07-23,1,45,162,55,AB,86,A1,A1,A1,A1,53.0,54.0,2025-05-01,2025-10-31
4071,2026,1,古　賀　　千　晶,ｺｶﾞ ﾁｱｷ,兵庫,佐　賀,1980-12-05,2,45,156,46,A,86,B1,B1,B1,B1,47.0,48.0,2025-05-01,2025-10-31
4072,2026,1,森　永　　　　淳,ﾓﾘﾅｶﾞ ｼﾞｭﾝ,佐賀,佐　賀,1981-01-01,1,44,158,54,A,86,A1,A1,A1,A2,54.0,56.0,2025-05-01,2025-10-31
4073,2026,1,大　橋　　純一郎,ｵｵﾊｼ ｼﾞｭﾝｲﾁﾛｳ,静岡,静　岡,1981-03-20,1,44,166,53,O,86,A2,A2,A1,A2,52.0,53.0,2025-05-01,2025-10-31
4074,2026,1,柳　沢　　　　一,ﾔﾅｷﾞｻﾜ ﾊｼﾞﾒ,愛知,愛　知,1981-04-06,1,44,165,52,AB,86,A1,A1,A1,A1,56.0,59.0,2025-05-01,2025-10-31
4075,2026,1,中　野　　次　郎,ﾅｶﾉ ｼﾞﾛｳ,東京,東　京,1981-05-26,1,44,171,56,O,86,A1,A1,A1,A1,58.0,64.0,2025-05-01,2025-10-31
4076,2026,1,杉　田　　篤　光,ｽｷﾞﾀ ﾄｸﾐﾂ,静岡,静　岡,1978-08-08,1,47,165,53,O,87,A2,A2,B1,A2,50.0,50.0,2025-05-01,2025-10-31
4077,2026,1,品　田　　直　樹,ｼﾅﾀﾞ ﾅｵｷ,東京,神奈川,1978-10-13,1,47,159,52,A,87,B1,B1,B1,B1,49.0,47.0,2025-05-01,2025-10-31
4079,2026,1,出　畑　　孝　典,ﾃﾞﾊﾞﾀ ﾀｶﾉﾘ,福岡,福　岡,1978-12-25,1,47,170,55,B,87,A2,A2,A1,A1,52.0,56.0,2025-05-01,2025-10-31
4080,2026,1,山　崎　　哲　司,ﾔﾏｻﾞｷ ﾃﾂｼﾞ,愛知,愛　知,1979-01-17,1,46,164,51,O,87,A1,A1,A1,A2,53.0,58.0,2025-05-01,2025-10-31
4081,2026,1,樋　口　　範　政,ﾋｸﾞﾁ ﾉﾘﾏｻ,愛知,愛　知,1979-01-29,1,46,170,58,A,87,B1,B1,B1,B1,44.0,45.0,2025-05-01,2025-10-31
4082,2026,1,濱　崎　　　　誠,ﾊﾏｻｷ ﾏｺﾄ,大阪,大　阪,1979-08-10,1,46,165,53,A,87,B1,B1,B2,B2,49.0,49.0,2025-05-01,2025-10-31
4083,2026,1,福　島　　勇　樹,ﾌｸｼﾏ ﾕｳｷ,東京,東　京,1979-08-20,1,46,165,52,AB,87,A1,A2,A1,A1,53.0,56.0,2025-05-01,2025-10-31
4084,2026,1,杉　山　　正　樹,ｽｷﾞﾔﾏ ﾏｻｷ,愛知,愛　知,1979-09-25,1,46,167,57,O,87,A1,A1,A1,A1,59.0,64.0,2025-05-01,2025-10-31
